,image,transforms,set,label
3431,100045500_raff_rcont_rot.png,raff_rcont_rot,train,Rost/Strassenrost gewoelbt
3432,100198400_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Rost/Strassenrost gewoelbt
3433,100130200_jit_raff_rcont.png,jit_raff_rcont,train,Gussbeton/Pickelloch geschlossen
3434,100021600_blur_fliph_jit.png,blur_fliph_jit,train,Vollguss/Pickelloch geschlossen
3435,100130000_blur_pers_rcrop.png,blur_pers_rcrop,train,Gussbeton/Pickelloch belueftet
3436,100171600_raff_rcont_rcrop.png,raff_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
3437,100065500_flipv_rcrop_rinv.png,flipv_rcrop_rinv,train,Gussbeton/Pickelloch belueftet
3438,100064700_fliph_rinv_rot.png,fliph_rinv_rot,train,Rost/Strassenrost gewoelbt
3439,100092100_fliph_pers_raff.png,fliph_pers_raff,train,Vollguss/Pickelloch belueftet
3440,100090100_fliph_rcrop_rshrp.png,fliph_rcrop_rshrp,train,Vollguss/Pickelloch belueftet
3441,100154000_fliph_jit_rot.png,fliph_jit_rot,train,Rost/Einlauf rund
3442,100026600_blur_flipv_pers.png,blur_flipv_pers,train,Vollguss/Pickelloch geschlossen
3443,100180400_blur_pers_rcrop.png,blur_pers_rcrop,train,Rost/Strassenrost
3444,100197200_flipv_raff_rot.png,flipv_raff_rot,train,Rost/Einlauf rund
3445,100057200_orig_rcont_rinv.png,orig_rcont_rinv,train,Gussbeton/Handgriff mitte
3447,100019200_blur_flipv_jit.png,blur_flipv_jit,train,Vollguss/Handgriff geschlossen
3448,100084700_blur_jit_rshrp.png,blur_jit_rshrp,train,Gussbeton/Pickelloch belueftet
3449,100095400_raff_rinv_rot.png,raff_rinv_rot,train,Gussbeton/Pickelloch geschlossen
3450,100006600_blur_rcrop_rshrp.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
3451,100076900_jit_raff_rcrop.png,jit_raff_rcrop,train,Rost/Einlauf rund
3452,100099300_fliph_rcont_rot.png,fliph_rcont_rot,train,Rost/Strassenrost gewoelbt
3453,100063900_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Gussbeton/Pickelloch belueftet
3454,100056800_blur_orig_rshrp.png,blur_orig_rshrp,train,Gussbeton/Pickelloch belueftet
3455,100069500_raff_rcont_rot.png,raff_rcont_rot,train,Gussbeton/Handgriff mitte
3456,100046400_blur_raff_rot.png,blur_raff_rot,train,Gussbeton/Pickelloch geschlossen
3457,100117700_flipv_jit_raff.png,flipv_jit_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
3458,100086800_jit_rcrop_rot.png,jit_rcrop_rot,train,Vollguss/Pickelloch belueftet
3459,100131200_jit_rcont_rinv.png,jit_rcont_rinv,train,Vollguss/Handgriff geschlossen
3460,100185900_orig_rcrop_rot.png,orig_rcrop_rot,train,Vollguss/Pickelloch belueftet
3461,100204200_fliph_raff_rcont.png,fliph_raff_rcont,train,Vollguss/Handgriff geschlossen
3462,100127400_fliph_pers_rshrp.png,fliph_pers_rshrp,train,Rost/Einlauf rund
3463,100054200_blur_raff_rcont.png,blur_raff_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
3464,100154600_pers_rinv_rot.png,pers_rinv_rot,train,Gussbeton/Handgriff mitte
3465,100075100_orig_raff_rcrop.png,orig_raff_rcrop,train,Gussbeton/Pickelloch geschlossen
3466,100044200_pers_raff_rcont.png,pers_raff_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
3467,100099400_blur_fliph_jit.png,blur_fliph_jit,train,Gussbeton/Handgriff seitlich
3468,100167700_fliph_pers_raff.png,fliph_pers_raff,train,Gussbeton/Pickelloch belueftet
3469,100097900_blur_rcrop_rot.png,blur_rcrop_rot,train,Gussbeton/Pickelloch geschlossen
3470,100181600_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Rost/Strassenrost
3471,100165800_orig_raff_rcont.png,orig_raff_rcont,train,Andere/-
3472,100033200_orig_pers_rcrop.png,orig_pers_rcrop,train,Gussbeton/Pickelloch belueftet
3473,100217600_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Gussbeton/Pickelloch geschlossen
3474,100127000_orig_rinv_rshrp.png,orig_rinv_rshrp,train,Rost/Einlauf rund
3475,100016100_flipv_rcont_rot.png,flipv_rcont_rot,train,Rost/Einlauf rund
3476,100081400_jit_orig_rot.png,jit_orig_rot,train,Gussbeton/Pickelloch geschlossen
3477,100199600_fliph_pers_rcont.png,fliph_pers_rcont,train,Gussbeton/Handgriff mitte
3478,100215800_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Vollguss/Aufklappbar
3479,100032300_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Gussbeton/Handgriff mitte
3481,100098100_flipv_rinv_rot.png,flipv_rinv_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3482,100216400_raff_rinv_rot.png,raff_rinv_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3483,100107800_blur_fliph_rcont.png,blur_fliph_rcont,train,Andere/-
3484,100044500_orig_rcrop_rshrp.png,orig_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
3485,100006100_jit_rcrop_rinv.png,jit_rcrop_rinv,train,Rost/Strassenrost
3486,100100200_flipv_jit_orig.png,flipv_jit_orig,train,Gussbeton/Handgriff seitlich
3487,100085600_jit_rcont_rot.png,jit_rcont_rot,train,Gussbeton/Handgriff seitlich
3488,100035100_blur_jit_rshrp.png,blur_jit_rshrp,train,Andere/-
3489,100076400_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Gussbeton/Pickelloch belueftet
3490,100177200_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Pickelloch geschlossen
3491,100215100_fliph_jit_pers.png,fliph_jit_pers,train,Vollguss/Aufklappbar
3492,100065200_blur_flipv_jit.png,blur_flipv_jit,train,Vollguss/Handgriff geschlossen
3493,100011900_pers_rot_rshrp.png,pers_rot_rshrp,train,Vollguss/Pickelloch belueftet
3494,100206100_flipv_pers_rot.png,flipv_pers_rot,train,Vollguss/Aufklappbar
3495,100159600_flipv_raff_rcrop.png,flipv_raff_rcrop,train,Andere/-
3496,100086400_blur_fliph_orig.png,blur_fliph_orig,train,Andere/-
3497,100045500_orig_pers_raff.png,orig_pers_raff,train,Rost/Strassenrost gewoelbt
3498,100107400_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Rost/Einlauf rund
3499,100025700_fliph_raff_rot.png,fliph_raff_rot,train,Rost/Strassenrost gewoelbt
3500,100154600_blur_fliph_orig.png,blur_fliph_orig,train,Gussbeton/Handgriff mitte
3501,100074400_jit_rcont_rinv.png,jit_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3502,100118900_blur_rcont_rot.png,blur_rcont_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3503,100183900_jit_rcont_rinv.png,jit_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3504,100171000_pers_rinv_rshrp.png,pers_rinv_rshrp,train,Rost/Strassenrost
3505,100152500_fliph_orig_rshrp.png,fliph_orig_rshrp,train,Gussbeton/Handgriff seitlich
3506,100068500_orig_rcont_rot.png,orig_rcont_rot,train,Gussbeton/Handgriff mitte
3507,100137200_pers_raff_rshrp.png,pers_raff_rshrp,train,Gussbeton/Handgriff seitlich
3508,100128100_blur_rcrop_rinv.png,blur_rcrop_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3509,100045500_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Rost/Strassenrost gewoelbt
3510,100122800_fliph_orig_rcont.png,fliph_orig_rcont,train,Rost/Strassenrost
3511,100118900_flipv_jit_rinv.png,flipv_jit_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3512,100045200_orig_rcrop_rot.png,orig_rcrop_rot,train,Rost/Strassenrost gewoelbt
3513,100003000_rcont_rot_rshrp.png,rcont_rot_rshrp,train,Gussbeton/Handgriff seitlich
3514,100192600_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
3515,100046300_orig_raff_rcrop.png,orig_raff_rcrop,train,Gussbeton/Handgriff mitte
3516,100070400_flipv_jit_rcont.png,flipv_jit_rcont,train,Vollguss/Pickelloch geschlossen
3517,100129700_blur_orig_rinv.png,blur_orig_rinv,train,Vollguss/Aufklappbar
3518,100025700_fliph_orig_pers.png,fliph_orig_pers,train,Rost/Strassenrost gewoelbt
3519,100084300_raff_rcrop_rinv.png,raff_rcrop_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3521,100170000_fliph_flipv_raff.png,fliph_flipv_raff,train,Gussbeton/Handgriff mitte
3522,100034100_fliph_jit_rinv.png,fliph_jit_rinv,train,Rost/Einlauf rund
3523,100132900_rcont_rinv_rshrp.png,rcont_rinv_rshrp,train,Gussbeton/Handgriff mitte
3525,100067400_pers_rcont_rinv.png,pers_rcont_rinv,train,Gussbeton/Pickelloch geschlossen
3526,100129700_fliph_rcont_rot.png,fliph_rcont_rot,train,Vollguss/Aufklappbar
3527,100109000_fliph_pers_rcrop.png,fliph_pers_rcrop,train,Rost/Strassenrost gewoelbt
3528,100066300_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Vollguss/Handgriff geschlossen
3530,100138200_jit_orig_rcrop.png,jit_orig_rcrop,train,Gussbeton/Pickelloch geschlossen
3531,100215100_flipv_orig_rinv.png,flipv_orig_rinv,train,Vollguss/Aufklappbar
3532,100199800_fliph_flipv_rcont.png,fliph_flipv_rcont,train,Rost/Strassenrost
3533,100060800_flipv_jit_rcrop.png,flipv_jit_rcrop,train,Andere/-
3534,100019700_blur_jit_raff.png,blur_jit_raff,train,Gussbeton/Handgriff seitlich
3535,100191200_fliph_raff_rinv.png,fliph_raff_rinv,train,Gussbeton/Handgriff seitlich
3536,100019000_blur_fliph_rinv.png,blur_fliph_rinv,train,Gussbeton/Handgriff mitte
3537,100113000_blur_pers_rinv.png,blur_pers_rinv,train,Rost/Einlauf rund
3538,100100000_flipv_jit_rinv.png,flipv_jit_rinv,train,Rost/Strassenrost gewoelbt
3540,100132900_orig_pers_raff.png,orig_pers_raff,train,Gussbeton/Handgriff mitte
3541,100096900_fliph_orig_rot.png,fliph_orig_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3542,100165600_fliph_flipv_jit.png,fliph_flipv_jit,train,Gussbeton/Pickelloch geschlossen
3543,100108400_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Gussbeton/Handgriff mitte
3544,100105500_blur_jit_rot.png,blur_jit_rot,train,Rost/Strassenrost
3545,100144000_orig_pers_rcont.png,orig_pers_rcont,train,Vollguss/Aufklappbar
3546,100170300_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Rost/Strassenrost gewoelbt
3547,100047700_flipv_orig_rot.png,flipv_orig_rot,train,Vollguss/Handgriff geschlossen
3548,100116600_jit_pers_raff.png,jit_pers_raff,train,Gussbeton/Handgriff seitlich
3549,100023000_jit_rcont_rot.png,jit_rcont_rot,train,Rost/Strassenrost
3550,100117900_blur_rcont_rcrop.png,blur_rcont_rcrop,train,Gussbeton/Handgriff seitlich
3551,100112700_jit_rcont_rot.png,jit_rcont_rot,train,Vollguss/Aufklappbar
3552,100084700_blur_flipv_orig.png,blur_flipv_orig,train,Gussbeton/Pickelloch belueftet
3553,100034900_orig_raff_rcont.png,orig_raff_rcont,train,Gussbeton/Pickelloch geschlossen
3554,100070700_flipv_jit_raff.png,flipv_jit_raff,train,Gussbeton/Pickelloch geschlossen
3555,100193900_pers_raff_rshrp.png,pers_raff_rshrp,train,Gussbeton/Pickelloch belueftet
3556,100025700_blur_raff_rcont.png,blur_raff_rcont,train,Rost/Strassenrost gewoelbt
3557,100149600_blur_fliph_jit.png,blur_fliph_jit,train,Vollguss/Aufklappbar
3558,100200600_flipv_orig_rot.png,flipv_orig_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3559,100171100_fliph_raff_rinv.png,fliph_raff_rinv,train,Vollguss/Pickelloch belueftet
3560,100070500_pers_rcont_rot.png,pers_rcont_rot,train,Gussbeton/Pickelloch geschlossen
3561,100013700_rinv_rot_rshrp.png,rinv_rot_rshrp,train,Vollguss/Pickelloch geschlossen
3562,100030100_fliph_flipv_orig.png,fliph_flipv_orig,train,Rost/Einlauf rund
3563,100215800_blur_raff_rcont.png,blur_raff_rcont,train,Vollguss/Aufklappbar
3564,100033900_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Gussbeton/Handgriff seitlich
3565,100168900_blur_jit_rshrp.png,blur_jit_rshrp,train,Vollguss/Pickelloch belueftet
3566,100125100_pers_raff_rshrp.png,pers_raff_rshrp,train,Vollguss/Pickelloch geschlossen
3567,100038900_jit_rcrop_rot.png,jit_rcrop_rot,train,Gussbeton/Pickelloch belueftet
3568,100150900_rinv_rot_rshrp.png,rinv_rot_rshrp,train,Vollguss/Handgriff geschlossen
3569,100155300_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Vollguss/Pickelloch geschlossen
3570,100192000_blur_fliph_raff.png,blur_fliph_raff,train,Vollguss/Pickelloch geschlossen
3572,100122400_pers_rcont_rinv.png,pers_rcont_rinv,train,Vollguss/Pickelloch belueftet
3573,100218000_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Gussbeton/Pickelloch belueftet
3574,100126300_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Pickelloch geschlossen
3575,100209000_blur_fliph_rot.png,blur_fliph_rot,train,Rost/Strassenrost
3576,100159700_flipv_orig_raff.png,flipv_orig_raff,train,Vollguss/Handgriff geschlossen
3577,100177400_blur_orig_rcrop.png,blur_orig_rcrop,train,Gussbeton/Pickelloch geschlossen
3578,100147900_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Gussbeton/Handgriff mitte
3579,100110300_blur_flipv_rot.png,blur_flipv_rot,train,Vollguss/Pickelloch belueftet
3580,100151300_blur_jit_rot.png,blur_jit_rot,train,Vollguss/Pickelloch belueftet
3581,100129700_raff_rinv_rot.png,raff_rinv_rot,train,Vollguss/Aufklappbar
3582,100022300_fliph_orig_pers.png,fliph_orig_pers,train,Gussbeton/Pickelloch belueftet
3583,100117700_rcrop_rinv_rot.png,rcrop_rinv_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3584,100155500_pers_raff_rinv.png,pers_raff_rinv,train,Vollguss/Handgriff geschlossen
3585,100127500_pers_rcont_rcrop.png,pers_rcont_rcrop,train,Gussbeton/Pickelloch belueftet
3586,100073600_fliph_raff_rcrop.png,fliph_raff_rcrop,train,Gussbeton/Handgriff seitlich
3588,100064700_blur_fliph_orig.png,blur_fliph_orig,train,Rost/Strassenrost gewoelbt
3589,100068500_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Handgriff mitte
3590,100207900_blur_orig_rcont.png,blur_orig_rcont,train,Gussbeton/Handgriff mitte
3591,100061400_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Vollguss/Handgriff geschlossen
3592,100046900_jit_rot_rshrp.png,jit_rot_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
3594,100104600_flipv_raff_rot.png,flipv_raff_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3595,100215100_blur_pers_rinv.png,blur_pers_rinv,train,Vollguss/Aufklappbar
3596,100034800_blur_jit_rshrp.png,blur_jit_rshrp,train,Gussbeton/Pickelloch belueftet
3597,100050700_rcont_rcrop_rinv.png,rcont_rcrop_rinv,train,Vollguss/Handgriff geschlossen
3598,100180200_orig_pers_rot.png,orig_pers_rot,train,Vollguss/Pickelloch geschlossen
3599,100213700_pers_rcont_rot.png,pers_rcont_rot,train,Vollguss/Pickelloch geschlossen
3601,100160800_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Aufklappbar
3602,100035400_fliph_flipv_rot.png,fliph_flipv_rot,train,Vollguss/Pickelloch geschlossen
3603,100077900_jit_rcrop_rot.png,jit_rcrop_rot,train,Vollguss/Handgriff geschlossen
3604,100057200_blur_flipv_rinv.png,blur_flipv_rinv,train,Gussbeton/Handgriff mitte
3605,100215800_blur_jit_rinv.png,blur_jit_rinv,train,Vollguss/Aufklappbar
3606,100153000_blur_jit_rinv.png,blur_jit_rinv,train,Gussbeton/Pickelloch geschlossen
3607,100099400_jit_rcrop_rinv.png,jit_rcrop_rinv,train,Gussbeton/Handgriff seitlich
3608,100044200_blur_fliph_rinv.png,blur_fliph_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
3609,100149600_orig_raff_rshrp.png,orig_raff_rshrp,train,Vollguss/Aufklappbar
3610,100154600_raff_rcont_rinv.png,raff_rcont_rinv,train,Gussbeton/Handgriff mitte
3611,100045200_blur_orig_rcont.png,blur_orig_rcont,train,Rost/Strassenrost gewoelbt
3612,100088500_flipv_rinv_rshrp.png,flipv_rinv_rshrp,train,Gussbeton/Handgriff seitlich
3613,100111400_blur_pers_raff.png,blur_pers_raff,train,Vollguss/Pickelloch geschlossen
3614,100172600_raff_rcrop_rot.png,raff_rcrop_rot,train,Andere/-
3615,100141400_jit_rot_rshrp.png,jit_rot_rshrp,train,Rost/Strassenrost
3616,100152700_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Vollguss/Pickelloch belueftet
3617,100012400_rcont_rcrop_rot.png,rcont_rcrop_rot,train,Rost/Einlauf rund
3618,100122400_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Vollguss/Pickelloch belueftet
3620,100215100_blur_orig_rinv.png,blur_orig_rinv,train,Vollguss/Aufklappbar
3621,100170300_fliph_jit_pers.png,fliph_jit_pers,train,Rost/Strassenrost gewoelbt
3622,100115100_jit_orig_rcont.png,jit_orig_rcont,train,Rost/Strassenrost gewoelbt
3623,100052100_jit_raff_rcrop.png,jit_raff_rcrop,train,Vollguss/Pickelloch belueftet
3624,100206100_fliph_raff_rshrp.png,fliph_raff_rshrp,train,Vollguss/Aufklappbar
3625,100097600_blur_fliph_rcont.png,blur_fliph_rcont,train,Gussbeton/Handgriff mitte
3626,100087300_fliph_orig_rcont.png,fliph_orig_rcont,train,Gussbeton/Handgriff seitlich
3628,100158800_jit_raff_rot.png,jit_raff_rot,train,Gussbeton/Pickelloch belueftet
3629,100167800_blur_rcont_rshrp.png,blur_rcont_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
3630,100174200_fliph_pers_rcrop.png,fliph_pers_rcrop,train,Vollguss/Handgriff geschlossen
3631,100049700_fliph_rcont_rot.png,fliph_rcont_rot,train,Gussbeton/Pickelloch geschlossen
3632,100178800_jit_pers_raff.png,jit_pers_raff,train,Gussbeton/Handgriff seitlich
3633,100049700_blur_fliph_rot.png,blur_fliph_rot,train,Gussbeton/Pickelloch geschlossen
3634,100142500_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Gussbeton/Pickelloch geschlossen
3635,100097900_flipv_orig_rcrop.png,flipv_orig_rcrop,train,Gussbeton/Pickelloch geschlossen
3636,100172700_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Vollguss/Handgriff geschlossen
3637,100072800_blur_jit_pers.png,blur_jit_pers,train,Gussbeton/Pickelloch belueftet
3638,100002300_fliph_pers_rot.png,fliph_pers_rot,train,Rost/Strassenrost
3639,100006600_blur_fliph_rcrop.png,blur_fliph_rcrop,train,Rost/Strassenrost gewoelbt
3640,100058400_fliph_orig_rot.png,fliph_orig_rot,train,Gussbeton/Handgriff seitlich
3641,100028100_pers_raff_rinv.png,pers_raff_rinv,train,Andere/-
3642,100146800_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Andere/-
3643,100206100_flipv_orig_rot.png,flipv_orig_rot,train,Vollguss/Aufklappbar
3644,100126800_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Rost/Einlauf rund
3645,100181400_fliph_pers_rcont.png,fliph_pers_rcont,train,Vollguss/Pickelloch geschlossen
3646,100098600_orig_raff_rot.png,orig_raff_rot,train,Vollguss/Pickelloch geschlossen
3647,100133500_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Gussbeton/Handgriff mitte
3649,100012300_fliph_rot_rshrp.png,fliph_rot_rshrp,train,Rost/Strassenrost gewoelbt
3650,100140500_blur_flipv_rot.png,blur_flipv_rot,train,Vollguss/Handgriff geschlossen
3651,100203800_flipv_pers_rcont.png,flipv_pers_rcont,train,Gussbeton/Pickelloch geschlossen
3652,100055700_blur_jit_raff.png,blur_jit_raff,train,Vollguss/Pickelloch geschlossen
3654,100211100_blur_rcrop_rinv.png,blur_rcrop_rinv,train,Vollguss/Handgriff geschlossen
3655,100214400_blur_pers_rshrp.png,blur_pers_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
3656,100211200_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Rost/Strassenrost gewoelbt
3657,100061500_blur_fliph_rinv.png,blur_fliph_rinv,train,Vollguss/Pickelloch belueftet
3658,100147900_jit_rcrop_rinv.png,jit_rcrop_rinv,train,Gussbeton/Handgriff mitte
3660,100191200_blur_fliph_flipv.png,blur_fliph_flipv,train,Gussbeton/Handgriff seitlich
3661,100101900_rcont_rinv_rot.png,rcont_rinv_rot,train,Vollguss/Pickelloch belueftet
3662,100129700_blur_orig_raff.png,blur_orig_raff,train,Vollguss/Aufklappbar
3663,100099300_jit_rcont_rinv.png,jit_rcont_rinv,train,Rost/Strassenrost gewoelbt
3664,100028100_blur_jit_raff.png,blur_jit_raff,train,Andere/-
3666,100215800_fliph_jit_pers.png,fliph_jit_pers,train,Vollguss/Aufklappbar
3667,100214500_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
3668,100180500_blur_orig_rinv.png,blur_orig_rinv,train,Vollguss/Pickelloch geschlossen
3669,100199600_raff_rcrop_rot.png,raff_rcrop_rot,train,Gussbeton/Handgriff mitte
3670,100203400_fliph_flipv_orig.png,fliph_flipv_orig,train,"Vollguss/Handgriff geschlossen, verschraubt"
3671,100200900_blur_raff_rot.png,blur_raff_rot,train,Rost/Strassenrost
3672,100132900_pers_rcont_rcrop.png,pers_rcont_rcrop,train,Gussbeton/Handgriff mitte
3674,100011500_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Einlauf rund
3675,100168200_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Vollguss/Pickelloch belueftet
3676,100046000_orig_pers_rcrop.png,orig_pers_rcrop,train,Rost/Strassenrost
3677,100190400_jit_pers_rot.png,jit_pers_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3678,100009000_raff_rcont_rinv.png,raff_rcont_rinv,train,Rost/Strassenrost gewoelbt
3679,100150300_blur_orig_rshrp.png,blur_orig_rshrp,train,Andere/-
3680,100068500_blur_flipv_raff.png,blur_flipv_raff,train,Gussbeton/Handgriff mitte
3681,100003000_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Handgriff seitlich
3682,100143500_blur_rot_rshrp.png,blur_rot_rshrp,train,Gussbeton/Pickelloch belueftet
3683,100083700_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Strassenrost
3684,100148200_blur_pers_rshrp.png,blur_pers_rshrp,train,Vollguss/Pickelloch belueftet
3685,100026500_blur_raff_rot.png,blur_raff_rot,train,Andere/-
3686,100171000_blur_jit_raff.png,blur_jit_raff,train,Rost/Strassenrost
3687,100013500_blur_flipv_rcont.png,blur_flipv_rcont,train,Gussbeton/Handgriff seitlich
3688,100167800_jit_orig_rot.png,jit_orig_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
3689,100059700_pers_rinv_rshrp.png,pers_rinv_rshrp,train,Vollguss/Aufklappbar
3690,100089200_fliph_rcont_rinv.png,fliph_rcont_rinv,train,Andere/-
3691,100154600_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Gussbeton/Handgriff mitte
3692,100137700_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Rost/Einlauf rund
3693,100083900_orig_rot_rshrp.png,orig_rot_rshrp,train,Vollguss/Pickelloch belueftet
3694,100165800_flipv_orig_rinv.png,flipv_orig_rinv,train,Andere/-
3695,100054100_fliph_raff_rot.png,fliph_raff_rot,train,Gussbeton/Pickelloch belueftet
3696,100022000_rcont_rcrop_rshrp.png,rcont_rcrop_rshrp,train,Gussbeton/Pickelloch geschlossen
3697,100155100_blur_pers_rinv.png,blur_pers_rinv,train,Rost/Einlauf rund
3698,100112700_fliph_flipv_raff.png,fliph_flipv_raff,train,Vollguss/Aufklappbar
3699,100012300_fliph_rcont_rcrop.png,fliph_rcont_rcrop,train,Rost/Strassenrost gewoelbt
