image,transforms,label,set,filename
100059700.png,gray_jit_blur,Vollguss/Aufklappbar,train,100059700_gray_jit_blur.png
100059700.png,blur_flipv_gray,Vollguss/Aufklappbar,train,100059700_blur_flipv_gray.png
100059700.png,jit_orig_rot,Vollguss/Aufklappbar,train,100059700_jit_orig_rot.png
100059700.png,flipv_rot_pers,Vollguss/Aufklappbar,train,100059700_flipv_rot_pers.png
100059700.png,blur_fliph_orig,Vollguss/Aufklappbar,train,100059700_blur_fliph_orig.png
100059700.png,blur_jit_orig,Vollguss/Aufklappbar,train,100059700_blur_jit_orig.png
100059700.png,fliph_flipv_blur,Vollguss/Aufklappbar,train,100059700_fliph_flipv_blur.png
100059700.png,rot_gray_blur,Vollguss/Aufklappbar,train,100059700_rot_gray_blur.png
100059700.png,flipv_rot_gray,Vollguss/Aufklappbar,train,100059700_flipv_rot_gray.png
100059700.png,gray_blur_pers,Vollguss/Aufklappbar,train,100059700_gray_blur_pers.png
100059700.png,jit_rot_blur,Vollguss/Aufklappbar,train,100059700_jit_rot_blur.png
100059700.png,jit_pers_blur,Vollguss/Aufklappbar,train,100059700_jit_pers_blur.png
100059700.png,pers_rot_orig,Vollguss/Aufklappbar,train,100059700_pers_rot_orig.png
100059700.png,orig_flipv_pers,Vollguss/Aufklappbar,train,100059700_orig_flipv_pers.png
100059700.png,jit_flipv_blur,Vollguss/Aufklappbar,train,100059700_jit_flipv_blur.png
100059700.png,fliph_jit_gray,Vollguss/Aufklappbar,train,100059700_fliph_jit_gray.png
100059700.png,pers_flipv_blur,Vollguss/Aufklappbar,train,100059700_pers_flipv_blur.png
100059700.png,orig_fliph_flipv,Vollguss/Aufklappbar,train,100059700_orig_fliph_flipv.png
100059700.png,gray_orig_rot,Vollguss/Aufklappbar,train,100059700_gray_orig_rot.png
100059700.png,flipv_pers_jit,Vollguss/Aufklappbar,train,100059700_flipv_pers_jit.png
100059700.png,jit_rot_orig,Vollguss/Aufklappbar,train,100059700_jit_rot_orig.png
100059700.png,gray_flipv_blur,Vollguss/Aufklappbar,train,100059700_gray_flipv_blur.png
100059700.png,pers_flipv_jit,Vollguss/Aufklappbar,train,100059700_pers_flipv_jit.png
100059700.png,rot_orig_flipv,Vollguss/Aufklappbar,train,100059700_rot_orig_flipv.png
100059700.png,orig_fliph_blur,Vollguss/Aufklappbar,train,100059700_orig_fliph_blur.png
100059700.png,rot_fliph_gray,Vollguss/Aufklappbar,train,100059700_rot_fliph_gray.png
100059700.png,pers_jit_flipv,Vollguss/Aufklappbar,train,100059700_pers_jit_flipv.png
100059700.png,flipv_blur_jit,Vollguss/Aufklappbar,train,100059700_flipv_blur_jit.png
100059700.png,fliph_gray_jit,Vollguss/Aufklappbar,train,100059700_fliph_gray_jit.png
100059700.png,rot_flipv_orig,Vollguss/Aufklappbar,train,100059700_rot_flipv_orig.png
100059700.png,blur_rot_fliph,Vollguss/Aufklappbar,train,100059700_blur_rot_fliph.png
100059700.png,flipv_orig_blur,Vollguss/Aufklappbar,train,100059700_flipv_orig_blur.png
100059700.png,fliph_orig_gray,Vollguss/Aufklappbar,train,100059700_fliph_orig_gray.png
100059700.png,fliph_pers_orig,Vollguss/Aufklappbar,train,100059700_fliph_pers_orig.png
100059700.png,fliph_blur_pers,Vollguss/Aufklappbar,train,100059700_fliph_blur_pers.png
100059700.png,flipv_pers_orig,Vollguss/Aufklappbar,train,100059700_flipv_pers_orig.png
100059700.png,fliph_flipv_rot,Vollguss/Aufklappbar,train,100059700_fliph_flipv_rot.png
100059700.png,flipv_fliph_blur,Vollguss/Aufklappbar,train,100059700_flipv_fliph_blur.png
100059700.png,jit_flipv_orig,Vollguss/Aufklappbar,train,100059700_jit_flipv_orig.png
100059700.png,orig_blur_gray,Vollguss/Aufklappbar,train,100059700_orig_blur_gray.png
100059700.png,orig_rot_gray,Vollguss/Aufklappbar,train,100059700_orig_rot_gray.png
100059700.png,fliph_flipv_gray,Vollguss/Aufklappbar,train,100059700_fliph_flipv_gray.png
100059700.png,jit_fliph_rot,Vollguss/Aufklappbar,train,100059700_jit_fliph_rot.png
100059700.png,flipv_fliph_orig,Vollguss/Aufklappbar,train,100059700_flipv_fliph_orig.png
100059700.png,gray_fliph_blur,Vollguss/Aufklappbar,train,100059700_gray_fliph_blur.png
100059700.png,rot_pers_flipv,Vollguss/Aufklappbar,train,100059700_rot_pers_flipv.png
100059700.png,orig_blur_flipv,Vollguss/Aufklappbar,train,100059700_orig_blur_flipv.png
100059700.png,jit_gray_fliph,Vollguss/Aufklappbar,train,100059700_jit_gray_fliph.png
100059700.png,blur_fliph_flipv,Vollguss/Aufklappbar,train,100059700_blur_fliph_flipv.png
100059700.png,rot_flipv_fliph,Vollguss/Aufklappbar,train,100059700_rot_flipv_fliph.png
100059700.png,blur_rot_pers,Vollguss/Aufklappbar,train,100059700_blur_rot_pers.png
100059700.png,gray_blur_jit,Vollguss/Aufklappbar,train,100059700_gray_blur_jit.png
100059700.png,orig_flipv_gray,Vollguss/Aufklappbar,train,100059700_orig_flipv_gray.png
100059700.png,flipv_orig_fliph,Vollguss/Aufklappbar,train,100059700_flipv_orig_fliph.png
100059700.png,flipv_gray_blur,Vollguss/Aufklappbar,train,100059700_flipv_gray_blur.png
100059700.png,pers_blur_rot,Vollguss/Aufklappbar,train,100059700_pers_blur_rot.png
100059700.png,fliph_rot_blur,Vollguss/Aufklappbar,train,100059700_fliph_rot_blur.png
100059700.png,flipv_blur_fliph,Vollguss/Aufklappbar,train,100059700_flipv_blur_fliph.png
100059700.png,blur_pers_gray,Vollguss/Aufklappbar,train,100059700_blur_pers_gray.png
100059700.png,gray_pers_blur,Vollguss/Aufklappbar,train,100059700_gray_pers_blur.png
100059700.png,gray_pers_fliph,Vollguss/Aufklappbar,train,100059700_gray_pers_fliph.png
100019900.png,blur_jit_orig,Vollguss/Handgriff geschlossen,train,100019900_blur_jit_orig.png
100019900.png,rot_pers_gray,Vollguss/Handgriff geschlossen,train,100019900_rot_pers_gray.png
100019900.png,pers_rot_orig,Vollguss/Handgriff geschlossen,train,100019900_pers_rot_orig.png
100157300.png,flipv_gray_jit,Gussbeton/Pickelloch geschlossen,train,100157300_flipv_gray_jit.png
100157300.png,flipv_rot_orig,Gussbeton/Pickelloch geschlossen,train,100157300_flipv_rot_orig.png
100157300.png,pers_blur_gray,Gussbeton/Pickelloch geschlossen,train,100157300_pers_blur_gray.png
100157300.png,pers_gray_orig,Gussbeton/Pickelloch geschlossen,train,100157300_pers_gray_orig.png
100157300.png,gray_fliph_jit,Gussbeton/Pickelloch geschlossen,train,100157300_gray_fliph_jit.png
100157300.png,pers_gray_jit,Gussbeton/Pickelloch geschlossen,train,100157300_pers_gray_jit.png
100157300.png,blur_pers_rot,Gussbeton/Pickelloch geschlossen,train,100157300_blur_pers_rot.png
100157300.png,orig_jit_gray,Gussbeton/Pickelloch geschlossen,train,100157300_orig_jit_gray.png
100036900.png,orig_jit_pers,Vollguss/Pickelloch geschlossen,train,100036900_orig_jit_pers.png
100097900.png,jit_blur_gray,Gussbeton/Pickelloch geschlossen,train,100097900_jit_blur_gray.png
100097900.png,fliph_gray_rot,Gussbeton/Pickelloch geschlossen,train,100097900_fliph_gray_rot.png
100097900.png,rot_blur_gray,Gussbeton/Pickelloch geschlossen,train,100097900_rot_blur_gray.png
100097900.png,fliph_rot_gray,Gussbeton/Pickelloch geschlossen,train,100097900_fliph_rot_gray.png
100097900.png,jit_gray_pers,Gussbeton/Pickelloch geschlossen,train,100097900_jit_gray_pers.png
100097900.png,pers_gray_blur,Gussbeton/Pickelloch geschlossen,train,100097900_pers_gray_blur.png
100097900.png,blur_orig_flipv,Gussbeton/Pickelloch geschlossen,train,100097900_blur_orig_flipv.png
100004100.png,jit_pers_orig,Vollguss/Pickelloch geschlossen,train,100004100_jit_pers_orig.png
100004100.png,blur_jit_rot,Vollguss/Pickelloch geschlossen,train,100004100_blur_jit_rot.png
100004100.png,blur_jit_orig,Vollguss/Pickelloch geschlossen,train,100004100_blur_jit_orig.png
100004100.png,rot_orig_flipv,Vollguss/Pickelloch geschlossen,train,100004100_rot_orig_flipv.png
100004100.png,gray_rot_blur,Vollguss/Pickelloch geschlossen,train,100004100_gray_rot_blur.png
100012200.png,flipv_orig_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_flipv_orig_gray.png
100012200.png,orig_pers_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_orig_pers_blur.png
100012200.png,fliph_gray_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_gray_flipv.png
100012200.png,flipv_rot_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_flipv_rot_gray.png
100012200.png,jit_pers_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_jit_pers_gray.png
100012200.png,orig_flipv_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_orig_flipv_fliph.png
100012200.png,pers_flipv_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_pers_flipv_gray.png
100012200.png,fliph_jit_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_jit_flipv.png
100012200.png,pers_gray_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_pers_gray_flipv.png
100012200.png,fliph_jit_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_jit_pers.png
100012200.png,fliph_rot_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_rot_orig.png
100012200.png,fliph_orig_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_orig_gray.png
100012200.png,fliph_flipv_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_fliph_flipv_orig.png
100012200.png,orig_gray_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100012200_orig_gray_pers.png
100212900.png,gray_jit_blur,Vollguss/Pickelloch geschlossen,train,100212900_gray_jit_blur.png
100212900.png,orig_pers_gray,Vollguss/Pickelloch geschlossen,train,100212900_orig_pers_gray.png
100212900.png,flipv_gray_orig,Vollguss/Pickelloch geschlossen,train,100212900_flipv_gray_orig.png
100177000.png,pers_flipv_gray,Vollguss/Pickelloch geschlossen,train,100177000_pers_flipv_gray.png
100171900.png,fliph_rot_pers,Andere/-,train,100171900_fliph_rot_pers.png
100171900.png,orig_pers_blur,Andere/-,train,100171900_orig_pers_blur.png
100171900.png,rot_blur_gray,Andere/-,train,100171900_rot_blur_gray.png
100171900.png,fliph_jit_pers,Andere/-,train,100171900_fliph_jit_pers.png
100171900.png,flipv_blur_gray,Andere/-,train,100171900_flipv_blur_gray.png
100171900.png,fliph_pers_orig,Andere/-,train,100171900_fliph_pers_orig.png
100171900.png,pers_jit_rot,Andere/-,train,100171900_pers_jit_rot.png
100163000.png,pers_flipv_jit,Gussbeton/Pickelloch geschlossen,train,100163000_pers_flipv_jit.png
100163000.png,fliph_pers_blur,Gussbeton/Pickelloch geschlossen,train,100163000_fliph_pers_blur.png
100163000.png,orig_flipv_gray,Gussbeton/Pickelloch geschlossen,train,100163000_orig_flipv_gray.png
100163000.png,pers_rot_jit,Gussbeton/Pickelloch geschlossen,train,100163000_pers_rot_jit.png
100163000.png,orig_jit_flipv,Gussbeton/Pickelloch geschlossen,train,100163000_orig_jit_flipv.png
100163000.png,gray_flipv_orig,Gussbeton/Pickelloch geschlossen,train,100163000_gray_flipv_orig.png
100163000.png,rot_orig_jit,Gussbeton/Pickelloch geschlossen,train,100163000_rot_orig_jit.png
100024500.png,blur_orig_flipv,Rost/Strassenrost,train,100024500_blur_orig_flipv.png
100024500.png,rot_pers_fliph,Rost/Strassenrost,train,100024500_rot_pers_fliph.png
100024500.png,flipv_fliph_jit,Rost/Strassenrost,train,100024500_flipv_fliph_jit.png
100045900.png,fliph_orig_blur,Gussbeton/Pickelloch geschlossen,train,100045900_fliph_orig_blur.png
100045900.png,fliph_orig_gray,Gussbeton/Pickelloch geschlossen,train,100045900_fliph_orig_gray.png
100084000.png,gray_fliph_blur,Vollguss/Pickelloch geschlossen,train,100084000_gray_fliph_blur.png
100084000.png,orig_rot_jit,Vollguss/Pickelloch geschlossen,train,100084000_orig_rot_jit.png
100167300.png,flipv_orig_rot,Rost/Strassenrost,train,100167300_flipv_orig_rot.png
100167300.png,rot_flipv_jit,Rost/Strassenrost,train,100167300_rot_flipv_jit.png
100167300.png,fliph_jit_flipv,Rost/Strassenrost,train,100167300_fliph_jit_flipv.png
100167300.png,jit_pers_blur,Rost/Strassenrost,train,100167300_jit_pers_blur.png
100167300.png,fliph_gray_blur,Rost/Strassenrost,train,100167300_fliph_gray_blur.png
100021600.png,jit_orig_blur,Vollguss/Pickelloch geschlossen,train,100021600_jit_orig_blur.png
100021600.png,flipv_jit_blur,Vollguss/Pickelloch geschlossen,train,100021600_flipv_jit_blur.png
100021600.png,flipv_orig_fliph,Vollguss/Pickelloch geschlossen,train,100021600_flipv_orig_fliph.png
100021600.png,rot_fliph_gray,Vollguss/Pickelloch geschlossen,train,100021600_rot_fliph_gray.png
100021600.png,blur_pers_gray,Vollguss/Pickelloch geschlossen,train,100021600_blur_pers_gray.png
100141300.png,fliph_pers_blur,Rost/Strassenrost,train,100141300_fliph_pers_blur.png
100011400.png,blur_rot_flipv,Vollguss/Handgriff geschlossen,train,100011400_blur_rot_flipv.png
100011400.png,blur_fliph_jit,Vollguss/Handgriff geschlossen,train,100011400_blur_fliph_jit.png
100087800.png,pers_orig_blur,Vollguss/Pickelloch geschlossen,train,100087800_pers_orig_blur.png
100087800.png,orig_blur_pers,Vollguss/Pickelloch geschlossen,train,100087800_orig_blur_pers.png
100087800.png,gray_pers_rot,Vollguss/Pickelloch geschlossen,train,100087800_gray_pers_rot.png
100087800.png,gray_blur_flipv,Vollguss/Pickelloch geschlossen,train,100087800_gray_blur_flipv.png
100087800.png,orig_pers_rot,Vollguss/Pickelloch geschlossen,train,100087800_orig_pers_rot.png
100195400.png,rot_flipv_orig,Vollguss/Handgriff geschlossen,train,100195400_rot_flipv_orig.png
100195400.png,blur_pers_flipv,Vollguss/Handgriff geschlossen,train,100195400_blur_pers_flipv.png
100195400.png,rot_flipv_pers,Vollguss/Handgriff geschlossen,train,100195400_rot_flipv_pers.png
100072800.png,gray_jit_rot,Gussbeton/Pickelloch belueftet,train,100072800_gray_jit_rot.png
100072800.png,rot_pers_blur,Gussbeton/Pickelloch belueftet,train,100072800_rot_pers_blur.png
100072800.png,fliph_gray_pers,Gussbeton/Pickelloch belueftet,train,100072800_fliph_gray_pers.png
100072800.png,jit_gray_rot,Gussbeton/Pickelloch belueftet,train,100072800_jit_gray_rot.png
100072800.png,pers_orig_rot,Gussbeton/Pickelloch belueftet,train,100072800_pers_orig_rot.png
100028300.png,blur_pers_orig,Vollguss/Handgriff geschlossen,train,100028300_blur_pers_orig.png
100028300.png,fliph_rot_pers,Vollguss/Handgriff geschlossen,train,100028300_fliph_rot_pers.png
100028300.png,pers_gray_flipv,Vollguss/Handgriff geschlossen,train,100028300_pers_gray_flipv.png
100028300.png,jit_pers_gray,Vollguss/Handgriff geschlossen,train,100028300_jit_pers_gray.png
100126500.png,gray_jit_orig,Vollguss/Pickelloch geschlossen,train,100126500_gray_jit_orig.png
100126500.png,rot_flipv_pers,Vollguss/Pickelloch geschlossen,train,100126500_rot_flipv_pers.png
100126500.png,blur_jit_gray,Vollguss/Pickelloch geschlossen,train,100126500_blur_jit_gray.png
100126500.png,jit_rot_orig,Vollguss/Pickelloch geschlossen,train,100126500_jit_rot_orig.png
100003300.png,jit_fliph_flipv,Vollguss/Handgriff geschlossen,train,100003300_jit_fliph_flipv.png
100003300.png,orig_flipv_rot,Vollguss/Handgriff geschlossen,train,100003300_orig_flipv_rot.png
100003300.png,jit_flipv_orig,Vollguss/Handgriff geschlossen,train,100003300_jit_flipv_orig.png
100096200.png,fliph_jit_flipv,Rost/Strassenrost,train,100096200_fliph_jit_flipv.png
100060300.png,pers_blur_rot,Rost/Strassenrost,train,100060300_pers_blur_rot.png
100087700.png,rot_fliph_flipv,Vollguss/Handgriff geschlossen,train,100087700_rot_fliph_flipv.png
100087700.png,gray_orig_jit,Vollguss/Handgriff geschlossen,train,100087700_gray_orig_jit.png
100087700.png,rot_orig_fliph,Vollguss/Handgriff geschlossen,train,100087700_rot_orig_fliph.png
100217400.png,fliph_blur_jit,Vollguss/Handgriff geschlossen,train,100217400_fliph_blur_jit.png
100217400.png,rot_jit_gray,Vollguss/Handgriff geschlossen,train,100217400_rot_jit_gray.png
100213500.png,rot_fliph_gray,Rost/Strassenrost,train,100213500_rot_fliph_gray.png
100213500.png,rot_flipv_orig,Rost/Strassenrost,train,100213500_rot_flipv_orig.png
100213400.png,fliph_gray_blur,Gussbeton/Pickelloch belueftet,train,100213400_fliph_gray_blur.png
100213400.png,fliph_blur_pers,Gussbeton/Pickelloch belueftet,train,100213400_fliph_blur_pers.png
100213400.png,jit_rot_flipv,Gussbeton/Pickelloch belueftet,train,100213400_jit_rot_flipv.png
100213400.png,orig_gray_pers,Gussbeton/Pickelloch belueftet,train,100213400_orig_gray_pers.png
100213400.png,fliph_blur_rot,Gussbeton/Pickelloch belueftet,train,100213400_fliph_blur_rot.png
100213400.png,jit_orig_rot,Gussbeton/Pickelloch belueftet,train,100213400_jit_orig_rot.png
100081100.png,jit_rot_gray,Gussbeton/Pickelloch geschlossen,train,100081100_jit_rot_gray.png
100081100.png,orig_fliph_pers,Gussbeton/Pickelloch geschlossen,train,100081100_orig_fliph_pers.png
100081100.png,orig_jit_pers,Gussbeton/Pickelloch geschlossen,train,100081100_orig_jit_pers.png
100058800.png,flipv_orig_pers,Gussbeton/Pickelloch geschlossen,train,100058800_flipv_orig_pers.png
100058800.png,flipv_jit_pers,Gussbeton/Pickelloch geschlossen,train,100058800_flipv_jit_pers.png
100058800.png,pers_orig_rot,Gussbeton/Pickelloch geschlossen,train,100058800_pers_orig_rot.png
100058800.png,jit_pers_fliph,Gussbeton/Pickelloch geschlossen,train,100058800_jit_pers_fliph.png
100137700.png,gray_orig_rot,Rost/Einlauf rund,train,100137700_gray_orig_rot.png
100137700.png,gray_pers_blur,Rost/Einlauf rund,train,100137700_gray_pers_blur.png
100137700.png,orig_gray_rot,Rost/Einlauf rund,train,100137700_orig_gray_rot.png
100137700.png,blur_pers_fliph,Rost/Einlauf rund,train,100137700_blur_pers_fliph.png
100137700.png,pers_rot_fliph,Rost/Einlauf rund,train,100137700_pers_rot_fliph.png
100137700.png,flipv_jit_orig,Rost/Einlauf rund,train,100137700_flipv_jit_orig.png
100137700.png,fliph_gray_blur,Rost/Einlauf rund,train,100137700_fliph_gray_blur.png
100137700.png,rot_pers_fliph,Rost/Einlauf rund,train,100137700_rot_pers_fliph.png
100137700.png,fliph_gray_jit,Rost/Einlauf rund,train,100137700_fliph_gray_jit.png
100137700.png,jit_orig_pers,Rost/Einlauf rund,train,100137700_jit_orig_pers.png
100137700.png,fliph_pers_gray,Rost/Einlauf rund,train,100137700_fliph_pers_gray.png
100137700.png,pers_fliph_blur,Rost/Einlauf rund,train,100137700_pers_fliph_blur.png
100137700.png,pers_flipv_blur,Rost/Einlauf rund,train,100137700_pers_flipv_blur.png
100045600.png,fliph_gray_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_fliph_gray_flipv.png
100045600.png,gray_rot_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_gray_rot_orig.png
100045600.png,blur_jit_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_blur_jit_rot.png
100045600.png,gray_flipv_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_gray_flipv_orig.png
100045600.png,fliph_pers_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_fliph_pers_blur.png
100045600.png,gray_jit_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_gray_jit_flipv.png
100045600.png,gray_pers_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_gray_pers_flipv.png
100045600.png,rot_pers_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_rot_pers_jit.png
100045600.png,pers_gray_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_pers_gray_blur.png
100045600.png,flipv_gray_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100045600_flipv_gray_pers.png
100077000.png,fliph_gray_rot,Vollguss/Pickelloch geschlossen,train,100077000_fliph_gray_rot.png
100077000.png,gray_jit_fliph,Vollguss/Pickelloch geschlossen,train,100077000_gray_jit_fliph.png
100117900.png,pers_orig_fliph,Gussbeton/Handgriff seitlich,train,100117900_pers_orig_fliph.png
100117900.png,blur_fliph_flipv,Gussbeton/Handgriff seitlich,train,100117900_blur_fliph_flipv.png
100117900.png,orig_gray_fliph,Gussbeton/Handgriff seitlich,train,100117900_orig_gray_fliph.png
